label,ann,sharpe_gross,sharpe_5bps,mdd,turn_mo,turn_yr,sharpe_1亿,sharpe_5亿
V1 完整(弱市+vol目标),0.09670312109803292,1.2036709053057577,1.111467496987551,-0.07422982751233231,1.0789129089779508,13.580987959044688,0.6426108336065384,0.09485596549494353
V2a 去弱市(无buffer),0.11014487540142182,1.2385445244355793,1.1388871372185398,-0.07422982751233254,1.271066158742615,15.999747573124475,0.5023400369806554,-0.19650429916611103
V2 buffer35·月度,0.10863411628732034,1.2219293084445968,1.1397841191250808,-0.07422982751233254,1.0473341824212095,13.183485712514583,0.5983398952307,-0.01587777503287962
V2·季度调仓(k=3),0.08206680819368817,0.9565456119639502,0.9237742259126335,-0.10957996205397835,1.2528100583198987,5.256648667818262,0.7298252006056771,0.4886564476727462
V2·月度·lam=0.6,0.08869804234944012,1.110971522539727,1.0546619041523615,-0.07173177827378141,0.6620292415763277,8.33339844538586,0.81757586758826,0.5282129584141978
V2·月度·lam=0.4,0.07878521613459766,1.0587602802855052,1.0174966219123773,-0.07602580249343482,0.45825990346279616,5.768419470424936,0.8868444669866755,0.7255410110574612
V2·月度·full,0.10863411628732034,1.2219293084445968,1.1397841191250808,-0.07422982751233254,1.0473341824212095,13.183485712514583,0.5983398952307,-0.01587777503287962
