date,strategy_return,nav,turnover,cost
2018-03-30,0.0008971515647489056,0.9988940939032152,0.0,0.0
2018-04-02,-0.001266706228425788,0.9976287885329301,0.3783946934623372,0.0001891973467311686
2018-04-03,0.00021666661847441016,0.9978449413890343,0.0,0.0
2018-04-04,0.0005644723046629419,0.9984081972227965,0.0,0.0
2018-04-09,7.73113776022472e-06,0.9984159160541102,0.0,0.0
2018-04-10,0.0036151846782585136,1.0020253739763585,0.0,0.0
2018-04-11,0.0014514364948211213,1.0034797501728845,0.0,0.0
2018-04-12,-0.000693764106343402,1.002783571940772,0.0,0.0
2018-04-13,-0.002108442514722403,1.000669260424627,0.0,0.0
2018-04-16,-0.0021068899725328214,0.9985609603940165,0.0,0.0
2018-04-17,-0.0038780130536799984,0.9946885279547133,0.0,0.0
2018-04-18,0.0032654950262764144,0.9979366783954436,0.0,0.0
2018-04-19,0.0014542540635953355,0.999387931865211,0.0,0.0
2018-04-20,-0.0021215756294253826,0.997267654784624,0.0,0.0
2018-04-23,-0.002372484799425239,0.994901652432689,0.0,0.0
2018-04-24,0.004579053628072825,0.9994573604538365,0.0,0.0
2018-04-25,-0.0007737618354479767,0.9986840184921597,0.0,0.0
2018-04-26,-0.004253637466127897,0.9944359787342782,0.0,0.0
2018-04-27,0.0018536292994752966,0.9962792944009125,0.0,0.0
2018-05-02,-7.682075837152214e-05,0.9962027594699667,0.39354198982869154,0.00019677099491434576
2018-05-03,0.0018841156428952748,0.9980797206725796,0.0,0.0
2018-05-04,-0.0001247126420713229,0.9979552475136166,0.0,0.0
2018-05-07,0.0053889818883382425,1.0033332102678396,0.0,0.0
2018-05-08,0.0019825495952737497,1.0053223681177808,0.0,0.0
2018-05-09,-0.000567496127076874,1.00475185156741,0.0,0.0
2018-05-10,0.00420301198020678,1.0089748356366828,0.0,0.0
2018-05-11,-0.0015788881877115703,1.0073817771869977,0.0,0.0
2018-05-14,0.0028653327078907104,1.0102682611425047,0.0,0.0
2018-05-15,0.0003731996374880267,1.0106452928913288,0.0,0.0
2018-05-16,-0.001262179181669849,1.0093696774425887,0.0,0.0
2018-05-17,-0.0019404014024401047,1.0074110951048985,0.0,0.0
2018-05-18,0.00130934353239098,1.008730142306733,0.0,0.0
2018-05-21,0.001728422403286919,1.0104736540835668,0.0,0.0
2018-05-22,0.0013854644768330768,1.0118736294360755,0.0,0.0
2018-05-23,-0.002198870662890838,1.0096486501977557,0.0,0.0
2018-05-24,-0.0008124571252900614,1.008828353957863,0.0,0.0
2018-05-25,0.0012956663992681383,1.0101354589587153,0.0,0.0
2018-05-28,0.002008283666182395,1.0121640975015735,0.0,0.0
2018-05-29,-0.004277299608554515,1.0078347684035371,0.0,0.0
2018-05-30,-0.00447997539442379,1.0033196934394444,0.0,0.0
2018-05-31,0.007523354535955402,1.0108680232060954,0.0,0.0
2018-06-01,-0.004808663417600155,1.0060070991228824,0.43170098755819103,0.0002158504937790955
2018-06-04,0.003924555268540388,1.009955229583934,0.0,0.0
2018-06-05,0.004165921880803475,1.0141626241734896,0.0,0.0
2018-06-06,0.0002796177021613033,1.014446201996079,0.0,0.0
2018-06-07,-0.001346373612214319,1.0130803783987004,0.0,0.0
2018-06-08,-0.0030702504070984037,1.0099699679544982,0.0,0.0
2018-06-11,-0.001980151579198238,1.0079700743275102,0.0,0.0
2018-06-12,0.003430397256816403,1.0114278121054363,0.0,0.0
2018-06-13,-0.0029350148986598866,1.008459256407988,0.0,0.0
2018-06-14,-0.002146336003415188,1.0062947639979822,0.0,0.0
2018-06-15,-0.0007693106780749616,1.0055206106907477,0.0,0.0
2018-06-19,-0.01045784624797212,0.9950050307449769,0.0,0.0
2018-06-20,0.0037412109315197875,0.9987275544429173,0.0,0.0
2018-06-21,-0.002303514028435868,0.9964269715106726,0.0,0.0
2018-06-22,0.0008127574973420376,0.9972368250023217,0.0,0.0
2018-06-25,-0.0011402029171072834,0.9960997726654073,0.0,0.0
2018-06-26,-0.003369558892406257,0.9927433558186987,0.0,0.0
2018-06-27,-0.0070828870384083776,0.9857118667713043,0.0,0.0
2018-06-28,-0.005073895275789863,0.9807104679872034,0.0,0.0
2018-06-29,0.008807657749100193,0.9893482301401945,0.0,0.0
2018-07-02,-0.0035986410596736645,0.9857879209768965,0.32379703572857615,0.00016189851786428807
2018-07-03,0.00010908614674100873,0.9858954567826996,0.0,0.0
2018-07-04,-0.0019027302982233222,0.9840195636261985,0.0,0.0
2018-07-05,-0.0025513102635350833,0.9815090244139997,0.0,0.0
2018-07-06,0.0026084854559792823,0.984069276429096,0.0,0.0
2018-07-09,0.00624007804907774,0.990209945519713,0.0,0.0
2018-07-10,-4.942203584095641e-05,0.9901610073282955,0.0,0.0
2018-07-11,-0.003221926473456917,0.9869707813657997,0.0,0.0
2018-07-12,0.004707306806333107,0.9916167556425748,0.0,0.0
2018-07-13,0.002608930756800514,0.9942038150953294,0.0,0.0
2018-07-16,0.0011433207182614663,0.9953405089153025,0.0,0.0
2018-07-17,-0.0033465156394927964,0.9920095863355967,0.0,0.0
2018-07-18,-0.000531583430657397,0.9914822504764473,0.0,0.0
2018-07-19,0.00027738804303765774,0.9917572757976135,0.0,0.0
2018-07-20,0.0029919507236406922,0.9947245646966121,0.0,0.0
2018-07-23,-0.001705072208919456,0.9930284874858184,0.0,0.0
2018-07-24,0.004195135934355613,0.9971943769775091,0.0,0.0
2018-07-25,0.001064035935735394,0.9982554276295266,0.0,0.0
2018-07-26,-0.000829225528866633,0.9974276487446064,0.0,0.0
2018-07-27,-0.000334051237488209,0.9970944568042384,0.0,0.0
2018-07-30,-0.0032662078914249396,0.9938377390209283,0.0,0.0
2018-07-31,0.00017393554749854515,0.9940106027321897,0.0,0.0
2018-08-01,-0.003035549036148501,0.9909932348051446,0.3458647888876206,0.00017293239444381031
2018-08-02,-0.003901184187330202,0.9871271876677715,0.0,0.0
2018-08-03,-0.0009408609085512308,0.9861984382851268,0.0,0.0
2018-08-06,-0.003088702340038043,0.9831523648610537,0.0,0.0
2018-08-07,0.006017778740199885,0.9890687582606917,0.0,0.0
2018-08-08,-0.002861139759585993,0.9862388943114677,0.0,0.0
2018-08-09,0.003543297794562589,0.9897334324105934,0.0,0.0
2018-08-10,0.00068908892284089,0.9904154467554328,0.0,0.0
2018-08-13,-0.0008805026875551807,0.9895433832927686,0.0,0.0
2018-08-14,-0.0021843151394707154,0.9873819086994792,0.0,0.0
2018-08-15,-0.004148784983891974,0.9832854734633002,0.0,0.0
2018-08-16,-0.0062727643052535274,0.9771175554434853,0.0,0.0
2018-08-17,-0.003041766184735815,0.9741453923048256,0.0,0.0
2018-08-20,0.0008537628853587174,0.9749770814857186,0.0,0.0
2018-08-21,0.004773917559034071,0.979631541694679,0.0,0.0
2018-08-22,-0.0006358577691861705,0.9790086353679527,0.0,0.0
2018-08-23,0.0016966215931347487,0.9806696425585832,0.0,0.0
2018-08-24,0.0005863013834263209,0.9812446105266996,0.0,0.0
2018-08-27,0.005501078534592027,0.986642514190852,0.0,0.0
2018-08-28,0.0009831761588263762,0.987612557588089,0.0,0.0
2018-08-29,-0.0007943105688078024,0.9868280864957094,0.0,0.0
2018-08-30,-0.00017526897211874048,0.9866551261513314,0.0,0.0
2018-08-31,-0.0012597415265214128,0.9854121957165634,0.0,0.0
2018-09-03,-0.0026192321914540783,0.982831172371691,0.3872226497902349,0.00019361132489511746
2018-09-04,0.001560273413280658,0.9843646577196861,0.0,0.0
2018-09-05,-0.0043671178096008675,0.9800658212918167,0.0,0.0
2018-09-06,-0.0028376752311457805,0.9772847127858444,0.0,0.0
2018-09-07,0.0011205587256828643,0.978379817698233,0.0,0.0
2018-09-10,-0.0036790930700131286,0.9747802672910988,0.0,0.0
2018-09-11,-0.0001944195800769741,0.9745907509208648,0.0,0.0
2018-09-12,-0.0011409822099605557,0.973478760212072,0.0,0.0
2018-09-13,0.0007255546947609996,0.9741850722967941,0.0,0.0
2018-09-14,0.0016836232998399105,0.9758252329828692,0.0,0.0
2018-09-17,-0.00368078772722152,0.9722334274413927,0.0,0.0
2018-09-18,0.0037975581233616836,0.9759255403915764,0.0,0.0
2018-09-19,0.0036201921510986977,0.9794585783729588,0.0,0.0
2018-09-20,-0.0007560232524628313,0.9787180849128847,0.0,0.0
2018-09-21,0.008628985679955882,0.9871634292523119,0.0,0.0
2018-09-25,7.424027622306212e-07,0.9871641621251686,0.0,0.0
2018-09-26,0.0033689324954726063,0.9904898515493181,0.0,0.0
2018-09-27,-0.0011411804930708566,0.9893595238521453,0.0,0.0
2018-09-28,0.002750472798040849,0.9920807303099832,0.0,0.0
2018-10-08,-0.010937103227995864,0.9812302409520773,0.4088328276758654,0.0002044164138379327
2018-10-09,-0.0006086552831116676,0.9806330099819729,0.0,0.0
2018-10-10,-0.0011609674368010863,0.9794945269899317,0.0,0.0
2018-10-11,-0.011858987401461536,0.9678787137345576,0.0,0.0
2018-10-12,0.005955693499301221,0.9736431026980585,0.0,0.0
2018-10-15,-0.0006356067815523069,0.973024248539172,0.0,0.0
2018-10-16,-0.00340814452838198,0.9697080412705302,0.0,0.0
2018-10-17,0.002438494624851465,0.9720726691168436,0.0,0.0
2018-10-18,-0.004504067513719489,0.9676943881868999,0.0,0.0
2018-10-19,0.004034855226769028,0.9715988949469909,0.0,0.0
2018-10-22,0.00819658816783932,0.9795626909531993,0.0,0.0
2018-10-23,-0.005294373213395585,0.974376520481375,0.0,0.0
2018-10-24,0.00018130202534930034,0.9745531769179911,0.0,0.0
2018-10-25,-0.0030322880829901262,0.9715980509333825,0.0,0.0
2018-10-26,-0.0012533057308730406,0.9703803415280426,0.0,0.0
2018-10-29,-0.006669974459337017,0.9639079294342079,0.0,0.0
2018-10-30,0.0010747575502391968,0.9649438967591027,0.0,0.0
2018-10-31,0.002341448473119148,0.967203263172815,0.0,0.0
2018-11-01,0.0023534428776696985,0.969479520803788,0.27437592661302307,0.00013718796330651153
2018-11-02,0.00593520644166906,0.9752335819007288,0.0,0.0
2018-11-05,-0.0023158272503989393,0.972975109396259,0.0,0.0
2018-11-06,8.352060606477049e-07,0.9729759220309673,0.0,0.0
2018-11-07,0.00018214451722320241,0.9731531442605554,0.0,0.0
2018-11-08,0.0015705568419348403,0.9746815365895243,0.0,0.0
2018-11-09,-0.0027838541535373617,0.9719681653455133,0.0,0.0
2018-11-12,0.00045385517402237157,0.9724092981263404,0.0,0.0
2018-11-13,-0.00048203631951686997,0.9719405615272076,0.0,0.0
2018-11-14,-0.0013208293579083296,0.9706567938994006,0.0,0.0
2018-11-15,0.0016791457380766549,0.972286668118012,0.0,0.0
2018-11-16,0.0012929790170422477,0.9735438143784384,0.0,0.0
2018-11-19,0.002229042713944815,0.9757138851245848,0.0,0.0
2018-11-20,-0.004153415739122521,0.9716613397172279,0.0,0.0
2018-11-21,-0.00013831692910992944,0.9715269425045834,0.0,0.0
2018-11-22,-0.00031705758081314404,0.9712189125224981,0.0,0.0
2018-11-23,-0.0030586469503382035,0.9682482967576004,0.0,0.0
2018-11-26,0.00010893323005139929,0.968353771172058,0.0,0.0
2018-11-27,0.0002959121338140916,0.9686403188027726,0.0,0.0
2018-11-28,0.0016276077090874922,0.970216885252989,0.0,0.0
2018-11-29,0.00047345527631722535,0.9706762395564841,0.0,0.0
2018-11-30,0.0016021120765537997,0.9722313716823012,0.0,0.0
2018-12-03,0.0052569718800101325,0.9773423646640989,0.1954549490843018,9.77274745421509e-05
2018-12-04,0.000127399482330174,0.9774668775754163,0.0,0.0
2018-12-05,-0.0005506406978263194,0.976928644531846,0.0,0.0
2018-12-06,-0.002772234801727166,0.9742203689446707,0.0,0.0
2018-12-07,-0.0007142802641787267,0.9735245025621726,0.0,0.0
2018-12-10,-0.0016397914748411736,0.9719281253823222,0.0,0.0
2018-12-11,0.0012389664495607504,0.9731323117210553,0.0,0.0
2018-12-12,0.0007857497441076261,0.9738969501859731,0.0,0.0
2018-12-13,0.001020582458943454,0.9748908923301515,0.0,0.0
2018-12-14,-0.0025627367386766927,0.9723925036241757,0.0,0.0
2018-12-17,-0.0013246283575057021,0.9711044449392492,0.0,0.0
2018-12-18,-0.0015562689744251,0.969593145220664,0.0,0.0
2018-12-19,-0.0011485350740649818,0.9684795334858051,0.0,0.0
2018-12-20,-0.002450610439621461,0.966106167430485,0.0,0.0
2018-12-21,-0.0008148471217454465,0.9653189386006539,0.0,0.0
2018-12-24,-3.5285752416990365e-05,0.965284876595583,0.0,0.0
2018-12-25,-0.0020476361682589843,0.9633083243695926,0.0,0.0
2018-12-26,-0.00029210343522440317,0.9630269386988639,0.0,0.0
2018-12-27,0.0023891658598744203,0.9653277697829427,0.0,0.0
2018-12-28,0.002242008960097634,0.967492043292227,0.0,0.0
2019-01-02,-0.002989635677330278,0.9645995945620675,0.1455177852826677,7.275889264133385e-05
2019-01-03,0.00010344834706625657,0.9646993807957057,0.0,0.0
2019-01-04,0.002794303702842245,0.9673950438475927,0.0,0.0
2019-01-07,0.0017611385517149196,0.9690987605540505,0.0,0.0
2019-01-08,0.00019136859836811393,0.969284215625538,0.0,0.0
2019-01-09,0.001384738066748646,0.9706264203764133,0.0,0.0
2019-01-10,-0.0007626551515790255,0.9698861671366545,0.0,0.0
2019-01-11,0.0002596905237093926,0.9701380373833367,0.0,0.0
2019-01-14,-0.0018304837742100656,0.9683622154471625,0.0,0.0
2019-01-15,0.0025978897232068416,0.9708779136950145,0.0,0.0
2019-01-16,0.0014280623742179298,0.9722643879135217,0.0,0.0
2019-01-17,-0.00021294616568946192,0.972057347940079,0.0,0.0
2019-01-18,0.0020828776696439092,0.9740820244837167,0.0,0.0
2019-01-21,0.0004860735738005338,0.9745555000145324,0.0,0.0
2019-01-22,-0.0013562552597528093,0.9732337539917166,0.0,0.0
2019-01-23,-0.00028884750670386854,0.9729526378484361,0.0,0.0
2019-01-24,0.0005103375223063521,0.9734491720869571,0.0,0.0
2019-01-25,0.0009684908759799284,0.9743919487283536,0.0,0.0
2019-01-28,-0.0003087373840986857,0.9740911175070164,0.0,0.0
2019-01-29,0.0008741906138145371,0.9749426588189412,0.0,0.0
2019-01-30,-6.47445316038979e-06,0.9749363465983626,0.0,0.0
2019-01-31,0.001729931355405132,0.9766229195538672,0.0,0.0
2019-02-01,0.0024670567250719136,0.9790323036954119,0.3610237299852963,0.00018051186499264815
2019-02-11,0.0019520025682945269,0.9809433772666686,0.0,0.0
2019-02-12,0.00135067308305583,0.9822683110823447,0.0,0.0
2019-02-13,0.0021541336767762426,0.9843842483308773,0.0,0.0
2019-02-14,5.316270284410016e-05,0.9844365808581559,0.0,0.0
2019-02-15,-0.001595538696168877,0.9828658741994725,0.0,0.0
2019-02-18,0.004035089880770632,0.9868318263426096,0.0,0.0
2019-02-19,-0.00014892716255096255,0.9866848602787973,0.0,0.0
2019-02-20,0.0004902037789517975,0.9871685369259405,0.0,0.0
2019-02-21,-0.0008245311343449295,0.9863545857323994,0.0,0.0
2019-02-22,0.0008159659447231569,0.9871594174837786,0.0,0.0
2019-02-25,0.005935170812962869,0.9930183772461697,0.0,0.0
2019-02-26,-0.002689083727919799,0.9903480676863917,0.0,0.0
2019-02-27,0.0006426396358229707,0.9909845046079477,0.0,0.0
2019-02-28,-0.0006027933849519686,0.9903871457039802,0.0,0.0
2019-03-01,0.0025111530789925984,0.9928741594343093,0.40566958818734133,0.00020283479409367066
2019-03-04,0.0007309537562675102,0.9935999045306487,0.0,0.0
2019-03-05,-0.00027457456268222707,0.9933270872713812,0.0,0.0
2019-03-06,0.0014857937839177738,0.994802966483046,0.0,0.0
2019-03-07,-0.0016012069656667822,0.9932100810436474,0.0,0.0
2019-03-08,-0.004565775462852935,0.9886753068261601,0.0,0.0
2019-03-11,0.003491952797461468,0.9921277143296129,0.0,0.0
2019-03-12,0.0019110423460436546,0.9940237124043801,0.0,0.0
2019-03-13,-0.00019317858276826823,0.9938316883123799,0.0,0.0
2019-03-14,-0.00035859499585612104,0.9934753052422278,0.0,0.0
2019-03-15,0.0017727849646817107,0.9952365233261439,0.0,0.0
2019-03-18,0.005314262232349833,1.0005254711943112,0.0,0.0
2019-03-19,-0.0001550794122671017,1.00037031029228,0.0,0.0
2019-03-20,-0.00039479385677222017,0.9999753702392794,0.0,0.0
2019-03-21,0.000756112549056737,1.000731464165465,0.0,0.0
2019-03-22,0.0007685185929737033,1.00150054490225,0.0,0.0
2019-03-25,-0.0034166134610391268,0.998078804659299,0.0,0.0
2019-03-26,-0.0007911692859465256,0.9972891553640982,0.0,0.0
2019-03-27,0.002147134533472034,0.9994304693494377,0.0,0.0
2019-03-28,-0.0007547272449180716,0.9986761719448184,0.0,0.0
2019-03-29,0.0033366453774359654,1.0020084001774936,0.0,0.0
2019-04-01,0.004544665628601425,1.0065621933133502,0.32176929593834913,0.00016088464796917457
2019-04-02,-0.000447007218207506,1.0061122527473645,0.0,0.0
2019-04-03,0.0010608829324726954,1.0071796200644558,0.0,0.0
2019-04-04,0.0014592362281387954,1.008649333054297,0.0,0.0
2019-04-08,0.0003580218021161959,1.0090104515062204,0.0,0.0
2019-04-09,0.0004342198109666945,1.0094485838337368,0.0,0.0
2019-04-10,0.00032917379928323415,1.0097808678592584,0.0,0.0
2019-04-11,-0.001502660877431626,1.0082635096543473,0.0,0.0
2019-04-12,-0.001629151947282726,1.0066208951942197,0.0,0.0
2019-04-15,-0.0016053903142241768,1.0050048757589793,0.0,0.0
2019-04-16,0.002186917647304322,1.0072027386574036,0.0,0.0
2019-04-17,0.00016875321071742463,1.0073727073533956,0.0,0.0
2019-04-18,-0.0011882775963546895,1.0061756689340684,0.0,0.0
2019-04-19,0.0014883299112753838,1.0076731902781404,0.0,0.0
2019-04-22,-0.0020077214113267228,1.0056500632383991,0.0,0.0
2019-04-23,-0.0003694700862671808,1.0052785056227798,0.0,0.0
2019-04-24,0.0007853144770477127,1.0060679653867102,0.0,0.0
2019-04-25,-0.0015391300175823526,1.0045194959814554,0.0,0.0
2019-04-26,-0.0007903746122520809,1.0037255492743193,0.0,0.0
2019-04-29,0.0008890790336938203,1.0046179406157618,0.0,0.0
2019-04-30,0.0015560187469507766,1.006181144964883,0.0,0.0
2019-05-06,-0.007565099458587424,0.9985692845298683,0.28558970356927077,0.00014279485178463538
2019-05-07,0.002432007210102527,1.000997812229632,0.0,0.0
2019-05-08,-0.002078236127376862,0.9989175024128311,0.0,0.0
2019-05-09,-0.002728763933558492,0.9961916923596467,0.0,0.0
2019-05-10,0.004060035092929055,1.000236265589911,0.0,0.0
2019-05-13,-0.00027469300933309344,0.9999615076800721,0.0,0.0
2019-05-14,-0.0009401815528508671,0.9990213623169902,0.0,0.0
2019-05-15,0.0033479357969754125,1.0023660216978345,0.0,0.0
2019-05-16,0.0015929703110519203,1.0039627610112065,0.0,0.0
2019-05-17,-0.0015826758564312375,1.002373813388598,0.0,0.0
2019-05-20,-0.0022108851504587896,1.0001576800093683,0.0,0.0
2019-05-21,0.0003628751152885538,1.0005206123428085,0.0,0.0
2019-05-22,-0.0006245198695782678,0.9998957673404779,0.0,0.0
2019-05-23,-0.002133190599727004,0.9977627990888803,0.0,0.0
2019-05-24,0.0005689103919979835,0.9983304367140309,0.0,0.0
2019-05-27,0.0006784977531197079,0.9990078016722125,0.0,0.0
2019-05-28,0.0007356353594768246,0.9997427071355157,0.0,0.0
2019-05-29,-8.307790263017514e-06,0.9997344014827878,0.0,0.0
2019-05-30,-0.0006072731146852223,0.9991272896589414,0.0,0.0
2019-05-31,0.00038360849172279943,0.9995105633715665,0.0,0.0
2019-06-03,0.00015004932317445624,0.9996605392551062,0.19696571343824731,9.848285671912366e-05
2019-06-04,-0.000257799202387041,0.9994028275654285,0.0,0.0
2019-06-05,0.0019678182254756807,1.0013694706641036,0.0,0.0
2019-06-06,-0.0007938905556796681,1.0005744928985973,0.0,0.0
2019-06-10,0.0023517776331042103,1.0029276216112508,0.0,0.0
2019-06-11,0.00246791389665175,1.005402760625961,0.0,0.0
2019-06-12,0.00020590621243251822,1.0056097793003707,0.0,0.0
2019-06-13,2.0903766694421058e-06,1.005611881403592,0.0,0.0
2019-06-14,0.0010080500304739466,1.0066255884912858,0.0,0.0
2019-06-17,-0.0007586102609646625,1.0058619519909067,0.0,0.0
2019-06-18,0.0008329628529956588,1.0066997976321568,0.0,0.0
2019-06-19,0.0014810767992870578,1.0081907973462767,0.0,0.0
2019-06-20,0.004863302420684285,1.0130939340915226,0.0,0.0
2019-06-21,0.0007940755488916224,1.013898407213315,0.0,0.0
2019-06-24,0.0005707172352655374,1.01447705650912,0.0,0.0
2019-06-25,0.00046648651018877746,1.0149502963708776,0.0,0.0
2019-06-26,-0.0019600033625852323,1.0129609903771337,0.0,0.0
2019-06-27,0.0013775555055892245,1.014356400366375,0.0,0.0
2019-06-28,2.6814862881212505e-05,1.0143836001941635,0.0,0.0
2019-07-01,0.0024809089768878002,1.016900193573893,0.28524004637232103,0.00014262002318616052
2019-07-02,0.001198793560867175,1.018119246977994,0.0,0.0
2019-07-03,0.0015476084478388266,1.0196948969255244,0.0,0.0
2019-07-04,-0.0007140663364563833,1.0189667671261735,0.0,0.0
2019-07-05,0.0008892230030726393,1.0198728558148686,0.0,0.0
2019-07-08,-0.00409138719421131,1.015700161072864,0.0,0.0
2019-07-09,-0.0012359350109203983,1.0144448216831965,0.0,0.0
2019-07-10,-0.00014362639618200604,1.0142991206293326,0.0,0.0
2019-07-11,0.0024943156266318536,1.0168291027759973,0.0,0.0
2019-07-12,0.0008542929610201656,1.0176977727210592,0.0,0.0
2019-07-15,0.0013536010121851427,1.0190753294563129,0.0,0.0
2019-07-16,-0.0010195519095036226,1.0180363292582375,0.0,0.0
2019-07-17,-0.0010861035892565343,1.0169306363470365,0.0,0.0
2019-07-18,-0.0004728575138743999,1.0164497730545508,0.0,0.0
2019-07-19,0.003565169274807907,1.0200735885548304,0.0,0.0
2019-07-22,-0.002065665419525202,1.0179664578175818,0.0,0.0
2019-07-23,6.948224231514245e-05,1.0180371884096724,0.0,0.0
2019-07-24,0.0014259669727552395,1.0194888758173812,0.0,0.0
2019-07-25,0.0011881716609783977,1.0207002036083102,0.0,0.0
2019-07-26,-0.0002255976286763965,1.0204699360627867,0.0,0.0
2019-07-29,-2.7375793945000585e-05,1.02044199988809,0.0,0.0
2019-07-30,0.0011479676660081947,1.0216134343089984,0.0,0.0
2019-07-31,-0.0010516818240435852,1.020539022028937,0.0,0.0
2019-08-01,-0.0034499027470285045,1.0170182616533896,0.2217348266109602,0.0001108674133054801
2019-08-02,0.0007116311109667555,1.0177420034888034,0.0,0.0
2019-08-05,0.0008131651193362846,1.018569595786524,0.0,0.0
2019-08-06,-0.0019497931968486821,1.0165835957181424,0.0,0.0
2019-08-07,0.001002223343132693,1.0176024395280168,0.0,0.0
2019-08-08,0.0025606166228373224,1.020208129250112,0.0,0.0
2019-08-09,0.0015958467352321312,1.021836225062433,0.0,0.0
2019-08-12,0.0014370206039780466,1.023304624771739,0.0,0.0
2019-08-13,-0.0005394262661674521,1.0227526273788465,0.0,0.0
2019-08-14,-0.0009894061392412515,1.0217407096503928,0.0,0.0
2019-08-15,-0.0002741469456042009,1.0214606025556425,0.0,0.0
2019-08-16,0.0008602565415119182,1.0223393207208877,0.0,0.0
2019-08-19,0.0023010956854085684,1.024691821320822,0.0,0.0
2019-08-20,3.55207863285759e-05,1.0247282191800597,0.0,0.0
2019-08-21,-0.00031583959912028495,1.0244045694301067,0.0,0.0
2019-08-22,0.0010237560403937992,1.0254533097958678,0.0,0.0
2019-08-23,0.0009821368557222361,1.0264604452852406,0.0,0.0
2019-08-26,-0.00012512014072151175,1.0263320144098815,0.0,0.0
2019-08-27,0.001995936165524767,1.028380507595278,0.0,0.0
