year,strat,basket,hs300,strat_mdd,strat_sharpe
2018,-0.07893421585996141,-0.17531953776608367,-0.26343072284808744,-0.12407116651540329,-0.9773790335160509
2019,0.10952731104608104,0.2795301900173719,0.3606950516399443,-0.04243293483133215,1.7643331234025563
2020,0.2521371538163648,0.2558237317133427,0.2721066000875858,-0.061443446789542056,2.007546332451524
2021,0.08000888208379764,0.06607665457556222,-0.05198637035865683,-0.06482801252557957,0.8574143026566671
2022,-0.03837238892978889,-0.16247468248004882,-0.21632759307849914,-0.07567396671752014,-0.5616847207509215
2023,-0.01696134411140826,-0.06847751421004389,-0.11378244947740246,-0.06009504195927795,-0.2691805648914363
2024,0.11642163699775354,0.12987764971989746,0.1468332405548045,-0.06434839912772516,1.2797491709903577
2025,0.33266581249412575,0.27641855187693154,0.1766314409652452,-0.10028498198301561,2.0692970606104253
2026,0.13613632005649046,0.05276534763478069,0.040384972591436474,-0.06381643101884626,2.1407713996773423
