date,0
2019-01-14,-0.593219178490468
2019-01-15,-0.6256592060664428
2019-01-16,-0.6389961267465779
2019-01-17,-0.6717743997323752
2019-01-18,-0.6470098982548451
2019-01-21,-0.6881172231353089
2019-01-22,-0.7719070865598668
2019-01-23,-0.8031862592815747
2019-01-24,-0.7891953283193547
2019-01-25,-0.8365353144785383
2019-01-28,-0.8551072722777878
2019-01-29,-0.8901805323971156
2019-01-30,-0.8773220842351959
2019-01-31,-0.8669129495530588
2019-02-01,-0.8428050056731127
2019-02-11,-0.9009914656736701
2019-02-12,-0.9039593401092423
2019-02-13,-0.8567839376596306
2019-02-14,-0.8104502919941773
2019-02-15,-0.8637102609557132
2019-02-18,-0.6907144429629417
2019-02-19,-0.6092243065837473
2019-02-20,-0.6077476862926974
2019-02-21,-0.5950901508643833
2019-02-22,-0.5881779049349294
2019-02-25,-0.4031554602502227
2019-02-26,-0.23900730234903864
2019-02-27,-0.12306257019538362
2019-02-28,-0.09357800515248271
2019-03-01,0.21188312846967725
2019-03-04,0.10607641029750688
2019-03-05,0.009719206090237499
2019-03-06,-0.04025361576999141
2019-03-07,-0.1775790683692888
2019-03-08,-0.31384040909931016
2019-03-11,-0.32028347216686504
2019-03-12,-0.21034778539501436
2019-03-13,-0.12068887104055828
2019-03-14,-0.1490591113071205
2019-03-15,-0.08966982692623396
2019-03-18,0.032543385269092395
2019-03-19,-0.037692463231375185
2019-03-20,-0.04300349406499675
2019-03-21,-0.09782120468219908
2019-03-22,-0.10858136815286107
2019-03-25,-0.227154415323601
2019-03-26,-0.21082773813438166
2019-03-27,-0.13031536551875159
2019-03-28,-0.18020184626134853
2019-03-29,-0.0830138485523575
2019-04-01,-0.010496243503258795
2019-04-02,-0.04354223403813623
2019-04-03,-0.013980202265682175
2019-04-04,0.03327513031313063
2019-04-08,0.1796356596645744
2019-04-09,0.18855051406020892
2019-04-10,0.15274125696379282
2019-04-11,0.22435048415472075
2019-04-12,0.20636090935781087
2019-04-15,0.15310917042505093
2019-04-16,0.22632459263444596
2019-04-17,0.225308175658312
2019-04-18,0.18804703193996314
2019-04-19,0.21936609085891104
2019-04-22,0.10028361730807707
2019-04-23,0.06160742223391763
2019-04-24,0.09305647491240529
2019-04-25,0.1052119393843176
2019-04-26,0.13333581046701035
2019-04-29,0.23561759687835476
2019-04-30,0.19946738942465442
2019-05-06,0.006350114305081175
2019-05-07,0.10256328621804779
2019-05-08,0.10881272016954265
2019-05-09,-0.045781147781948084
2019-05-10,0.056491628688329666
2019-05-13,0.14111694879055087
2019-05-14,0.08190401586003318
2019-05-15,0.15420099113839514
2019-05-16,0.14807066303140293
2019-05-17,0.11713231799913695
2019-05-20,-0.043933104774419876
2019-05-21,-0.07846284392716345
2019-05-22,-0.07967598718643264
2019-05-23,-0.21526373276597252
2019-05-24,-0.16946397879920672
2019-05-27,-0.21658837875700326
2019-05-28,-0.20880844844286156
2019-05-29,-0.1820298128371207
2019-05-30,-0.1535987913849877
2019-05-31,-0.1735023492761791
2019-06-03,-0.20748685828323146
2019-06-04,-0.24285195485725095
2019-06-05,-0.15344390634041105
2019-06-06,-0.15304635898229896
2019-06-10,-0.13025782233706534
2019-06-11,-0.12034238720903834
2019-06-12,-0.024336437369458355
2019-06-13,0.07248809210403265
2019-06-14,-0.06933302450197626
2019-06-17,0.019529314419575013
2019-06-18,-0.04876646900831415
2019-06-19,-0.10854295431366337
2019-06-20,-0.0067625292958380075
2019-06-21,0.04048482950261565
2019-06-24,0.12112934394471371
2019-06-25,0.17542384830448537
2019-06-26,0.056159811638780956
2019-06-27,0.1521000585795158
2019-06-28,0.20063250420896983
2019-07-01,0.2725953019605755
2019-07-02,0.5466218639926885
2019-07-03,0.497959885201127
2019-07-04,0.5350972517700099
2019-07-05,0.5368354555304582
2019-07-08,0.4671612803551075
2019-07-09,0.5172920468148784
2019-07-10,0.6856212557231433
2019-07-11,0.8664562638624261
2019-07-12,0.6949651568422421
2019-07-15,0.8159766754393999
2019-07-16,0.788657577048379
2019-07-17,0.8088153806803412
2019-07-18,0.8602855574683028
2019-07-19,0.8818137949512443
2019-07-22,0.6892950034451674
2019-07-23,0.6921755405185125
2019-07-24,0.8068222963464324
2019-07-25,0.725730580703719
2019-07-26,0.6577826318238698
2019-07-29,0.629371708713631
2019-07-30,0.7416618643562864
2019-07-31,0.7286980956437934
2019-08-01,0.6348972088160214
2019-08-02,0.5805828091858479
2019-08-05,0.6427717390069257
2019-08-06,0.4940702570986443
2019-08-07,0.4925672843453113
2019-08-08,0.5750389060523051
2019-08-09,0.622052130607418
2019-08-12,0.7396459915122143
2019-08-13,0.7219912466045932
2019-08-14,0.7744052424700922
2019-08-15,0.8681850662384107
2019-08-16,0.9130398502717237
2019-08-19,1.0486569532393157
2019-08-20,0.9096894222100641
2019-08-21,0.976354127821552
2019-08-22,0.9160186678442904
2019-08-23,0.9233063603661632
2019-08-26,0.9426925451173581
2019-08-27,1.049075582977885
2019-08-28,1.1508482973505734
2019-08-29,1.3446637584924912
2019-08-30,1.4284994170057759
2019-09-02,1.4139967881949922
2019-09-03,1.299456198691245
2019-09-04,1.3401584462763563
2019-09-05,1.3484297148027766
2019-09-06,1.3272239415124092
2019-09-09,1.213092316306322
2019-09-10,1.1507179153267741
2019-09-11,1.1376984557732788
2019-09-12,1.1750806340112667
2019-09-16,1.1824436418000672
2019-09-17,1.1997943793416557
2019-09-18,1.1909893704869696
2019-09-19,1.323543311901782
2019-09-20,1.4296962877257628
2019-09-23,1.372017995604228
2019-09-24,1.504953474724193
2019-09-25,1.4867178793269211
2019-09-26,1.4494885829196926
2019-09-27,1.4189644206614478
2019-09-30,1.3478876340491257
2019-10-08,1.4599361202459193
2019-10-09,1.3693173850747267
2019-10-10,1.3175741872586273
2019-10-11,1.3907687193530012
2019-10-14,1.2340021927480935
2019-10-15,1.237604246372932
2019-10-16,1.1391972212013115
2019-10-17,1.179826244214456
2019-10-18,1.0523933104798162
2019-10-21,1.4073275917986392
2019-10-22,1.4561358969973408
2019-10-23,1.4470888090532226
2019-10-24,1.912627593169049
2019-10-25,1.8239541008563838
2019-10-28,1.883067764594422
2019-10-29,1.9790005502806232
2019-10-30,1.8649029968206556
2019-10-31,2.0488886563254685
2019-11-01,2.020181347223897
2019-11-04,1.86629630901039
2019-11-05,2.118110883751536
2019-11-06,2.041566781227155
2019-11-07,2.1945669777505072
2019-11-08,2.211950539963371
2019-11-11,2.323082981213725
2019-11-12,2.3009387105140475
2019-11-13,2.2511917889140522
2019-11-14,2.163726068132295
2019-11-15,1.9498028545469024
2019-11-18,2.124537980778761
2019-11-19,2.228482349736658
2019-11-20,2.134769355387424
2019-11-21,1.9826773350257116
2019-11-22,1.9704110577232172
2019-11-25,1.9686006960973068
2019-11-26,2.0209426055228765
2019-11-27,2.0498179544471338
2019-11-28,1.996748157771339
2019-11-29,1.8176426801958048
2019-12-02,1.7596677437198758
2019-12-03,1.8692842884736571
2019-12-04,1.8880740783164225
2019-12-05,1.9472176351332666
2019-12-06,2.1104596896092933
2019-12-09,2.0840279937776427
2019-12-10,2.061437384272487
2019-12-11,1.9980625848438975
2019-12-12,1.9966537298751794
2019-12-13,2.0503992821338324
2019-12-16,1.938382988184084
2019-12-17,2.031422017646744
2019-12-18,2.0124751371365015
2019-12-19,2.1177543832609467
2019-12-20,2.1513679629141556
2019-12-23,2.195451562327404
2019-12-24,2.218598844397883
2019-12-25,2.186981576422012
2019-12-26,2.207940309660092
2019-12-27,2.3679679658831843
2019-12-30,2.502260098931863
2019-12-31,2.599828041618039
2020-01-02,2.7058286884499108
2020-01-03,2.8709862271652393
2020-01-06,2.9384349508682686
2020-01-07,3.0260685232481026
2020-01-08,3.014107205960581
