date,wf_5factor_select,f3_baseline
2023-07-17,1.014957477812921,1.014957477812921
2023-07-18,1.0149049365811664,1.0149049365811664
2023-07-19,1.016145417320082,1.016145417320082
2023-07-20,1.013884061946628,1.013884061946628
2023-07-21,1.0129017505812896,1.0129017505812896
2023-07-24,1.0123406408344806,1.0123406408344806
2023-07-25,1.0168349320587329,1.0168349320587329
2023-07-26,1.0154825580251596,1.0154825580251596
2023-07-27,1.0163453110639136,1.0163453110639136
2023-07-28,1.0188759291215952,1.0188759291215952
2023-07-31,1.0200561943335722,1.0200561943335722
2023-08-01,1.0194355247319318,1.0194355247319318
2023-08-02,1.0187856762211356,1.0187856762211356
2023-08-03,1.0188637133683647,1.0188637133683647
2023-08-04,1.0196286924318847,1.0196286924318847
2023-08-07,1.018623852713632,1.018623852713632
2023-08-08,1.0177862145519019,1.0177862145519019
2023-08-09,1.017876106211928,1.017876106211928
2023-08-10,1.0188729304038358,1.0188729304038358
2023-08-11,1.0164734894393699,1.0164734894393699
2023-08-14,1.0158187687767235,1.0158187687767235
2023-08-15,1.0162971648717747,1.0162971648717747
2023-08-16,1.0161784100134974,1.0161784100134974
2023-08-17,1.0163835584780099,1.0163835584780099
2023-08-18,1.01556122840184,1.01556122840184
2023-08-21,1.014765878638424,1.014765878638424
2023-08-22,1.0165342043060368,1.0165342043060368
2023-08-23,1.0153425230468727,1.0153425230468727
2023-08-24,1.01615315625567,1.01615315625567
2023-08-25,1.0161520273420106,1.0161520273420106
2023-08-28,1.0184524198947342,1.0184524198947342
2023-08-29,1.0192241852623938,1.0192241852623938
2023-08-30,1.0187611377393837,1.0187611377393837
2023-08-31,1.018387839710455,1.018387839710455
2023-09-01,1.0184893995718043,1.0184893995718043
2023-09-04,1.0193397815868477,1.0193397815868477
2023-09-05,1.018076259341699,1.018076259341699
2023-09-06,1.0175081576121214,1.0175081576121214
2023-09-07,1.0168117718745624,1.0168117718745624
2023-09-08,1.01658648618228,1.01658648618228
2023-09-11,1.017681565152472,1.017681565152472
2023-09-12,1.017704472727534,1.017704472727534
2023-09-13,1.0163140702128441,1.0163140702128441
2023-09-14,1.0178325728778574,1.0178325728778574
2023-09-15,1.0165797928330493,1.0165797928330493
2023-09-18,1.0157742093840993,1.0157742093840993
2023-09-19,1.0157006322426634,1.0157006322426634
2023-09-20,1.0155781879799424,1.0155781879799424
2023-09-21,1.014268899784538,1.014268899784538
2023-09-22,1.0158614919063746,1.0158614919063746
2023-09-25,1.0158176394465404,1.0158176394465404
2023-09-26,1.0147300582600598,1.0147300582600598
2023-09-27,1.0115423963617678,1.0115423963617678
2023-09-28,1.0077304592146128,1.0077304592146128
2023-10-09,1.0024470543354398,1.0024470543354398
2023-10-10,1.0001807096361,1.0001807096361
2023-10-11,1.0006412717863138,1.0006412717863138
2023-10-12,1.0029122998298836,1.0029122998298836
2023-10-13,1.0023061842817658,1.0023061842817658
2023-10-16,1.002487663991932,1.002487663991932
2023-10-17,1.0032356721505145,1.0032356721505145
2023-10-18,1.0018467811318814,1.0018467811318814
2023-10-19,0.9973528788951763,0.9973528788951763
2023-10-20,0.9958783158008067,0.9958783158008067
2023-10-23,0.9931915709877343,0.9931915709877343
2023-10-24,0.994054808709254,0.994054808709254
2023-10-25,0.9938305718619225,0.9938305718619225
2023-10-26,0.9950886856590294,0.9950886856590294
2023-10-27,0.9979153161573033,0.9979153161573033
2023-10-30,0.9975523550728871,0.9975523550728871
2023-10-31,0.9974733356894409,0.9974733356894409
2023-11-01,0.996047995052647,0.996047995052647
2023-11-02,0.9952346243901804,0.9952346243901804
2023-11-03,0.9995001332168941,0.9995001332168941
2023-11-06,1.0049774708401322,1.0049774708401322
2023-11-07,1.0047253584401954,1.0047253584401954
2023-11-08,1.0044378681769708,1.0044378681769708
2023-11-09,1.0019338094814865,1.0019338094814865
2023-11-10,1.0014489426376394,1.0014489426376394
2023-11-13,1.001416520348103,1.001416520348103
2023-11-14,1.0029097644822933,1.0029097644822933
2023-11-15,1.0044841889222416,1.0044841889222416
2023-11-16,1.001207465010304,1.001207465010304
2023-11-17,1.0021061093933257,1.0021061093933257
2023-11-20,1.0001740997062378,1.0001740997062378
2023-11-21,0.9983411572086971,0.9983411572086971
2023-11-22,0.9955580596498464,0.9955580596498464
2023-11-23,0.9972334359692898,0.9972334359692898
2023-11-24,0.9951896471770132,0.9951896471770132
2023-11-27,0.9972836603261115,0.9972836603261115
2023-11-28,0.998241701036242,0.998241701036242
2023-11-29,0.9984852674657231,0.9984852674657231
2023-11-30,0.998257097492701,0.998257097492701
2023-12-01,0.9983041423206578,0.9983041423206578
2023-12-04,0.9981135382114924,0.9981135382114924
2023-12-05,0.9919681825621159,0.9919681825621159
2023-12-06,0.993173602321367,0.993173602321367
2023-12-07,0.9947581325740978,0.9947581325740978
2023-12-08,0.9972739046427774,0.9972739046427774
2023-12-11,1.0014577508712468,1.0014577508712468
2023-12-12,1.0021556115141632,1.0021556115141632
2023-12-13,0.9996054556461406,0.9996054556461406
2023-12-14,0.9988287213565877,0.9988287213565877
2023-12-15,0.9981206187677943,0.9981206187677943
2023-12-18,0.9951640142571635,0.9951640142571635
2023-12-19,0.9969237628618342,0.9969237628618342
2023-12-20,0.9925069781976513,0.9925069781976513
2023-12-21,0.994841893547786,0.994841893547786
2023-12-22,0.9898305894392242,0.9898305894392242
2023-12-25,0.9888714194729762,0.9888714194729762
2023-12-26,0.9853273533479502,0.9853273533479502
2023-12-27,0.9869022789181818,0.9869022789181818
2023-12-28,0.9903979183804539,0.9903979183804539
2023-12-29,0.9939586930139933,0.9939586930139933
2024-01-02,0.9939586930139933,0.9939586930139933
2024-01-03,0.9925516295669519,0.9925516295669519
2024-01-04,0.9921385889461009,0.9921385889461009
2024-01-05,0.9910599352657931,0.9910599352657931
2024-01-08,0.9894048049815644,0.9894048049815644
2024-01-09,0.9886929569364316,0.9886929569364316
2024-01-10,0.9883503155804764,0.9883503155804764
2024-01-11,0.9880707966391337,0.9880707966391337
2024-01-12,0.9880854504851924,0.9880854504851924
2024-01-15,0.9890324917415642,0.9890324917415642
2024-01-16,0.9885915342537678,0.9885915342537678
2024-01-17,0.98668493468374,0.98668493468374
2024-01-18,0.9844219176225284,0.9844219176225284
2024-01-19,0.986442252748253,0.986442252748253
2024-01-22,0.9864478592633337,0.9864478592633337
2024-01-23,0.9865832801239041,0.9865832801239041
2024-01-24,0.9874093424068473,0.9874093424068473
2024-01-25,0.9867339630582873,0.9867339630582873
2024-01-26,0.9876575242378318,0.9876575242378318
2024-01-29,0.9860834637641507,0.9860834637641507
2024-01-30,0.9861922419051791,0.9861922419051791
2024-01-31,0.9871113417201186,0.9871113417201186
2024-02-01,0.9869156770846175,0.9869156770846175
2024-02-02,0.9877501606704278,0.9877501606704278
2024-02-05,0.9883012738855067,0.9883012738855067
2024-02-06,0.989004593933313,0.989004593933313
2024-02-07,0.9902671952621969,0.9902671952621969
2024-02-08,0.9903454910182307,0.9903454910182307
2024-02-19,0.992383505923224,0.992383505923224
2024-02-20,0.9925834557357048,0.9925834557357048
2024-02-21,0.9943228358438265,0.9943228358438265
2024-02-22,0.9968017694908256,0.9968017694908256
2024-02-23,0.9968579385240375,0.9968579385240375
2024-02-26,0.9950403572726801,0.9950403572726801
2024-02-27,0.9955987108065406,0.9955987108065406
2024-02-28,0.9952385975105766,0.9952385975105766
2024-02-29,0.9963086684567846,0.9963086684567846
2024-03-01,0.9968756878939145,0.9968756878939145
2024-03-04,0.9980355794426771,0.9980355794426771
2024-03-05,0.9997528800811014,0.9997528800811014
2024-03-06,0.9989577059716385,0.9989577059716385
2024-03-07,0.9991436750404701,0.9991436750404701
2024-03-08,1.0010626611396445,1.0010626611396445
2024-03-11,1.0001595632770193,1.0001595632770193
2024-03-12,0.9989240744588447,0.9989240744588447
2024-03-13,0.9972745125699727,0.9972745125699727
2024-03-14,0.9969289461221367,0.9969289461221367
2024-03-15,0.997326427013447,0.997326427013447
2024-03-18,0.9992532934184075,0.9992532934184075
2024-03-19,0.9987372182857795,0.9987372182857795
2024-03-20,0.9996802924042266,0.9996802924042266
2024-03-21,1.0013220392546691,1.0013220392546691
2024-03-22,1.0003440368317345,1.0003440368317345
2024-03-25,0.999358079476965,0.999358079476965
2024-03-26,1.000473946113727,1.000473946113727
2024-03-27,0.9999605953598631,0.9999605953598631
2024-03-28,1.000331743783892,1.000331743783892
2024-03-29,1.002455645661098,1.002455645661098
2024-04-01,1.0037288439722885,1.0037288439722885
2024-04-02,1.0040851181983885,1.0040851181983885
2024-04-03,1.0065316381729958,1.0065316381729958
2024-04-08,1.0092960325594318,1.0092960325594318
2024-04-09,1.0098509465265044,1.0098509465265044
2024-04-10,1.0104430088602525,1.0104430088602525
2024-04-11,1.0099238490452798,1.0099238490452798
2024-04-12,1.0116008662915235,1.0116008662915235
2024-04-15,1.0115321740439074,1.0115321740439074
2024-04-16,1.0091669803514256,1.0091669803514256
2024-04-17,1.0097882820562727,1.0097882820562727
2024-04-18,1.0105485690786515,1.0105485690786515
2024-04-19,1.0102461917749515,1.0102461917749515
2024-04-22,1.0093835213334417,1.0093835213334417
2024-04-23,1.0061055593673291,1.0061055593673291
2024-04-24,1.0080914508183902,1.0080914508183902
2024-04-25,1.007708983013135,1.007708983013135
2024-04-26,1.011374950805515,1.011374950805515
2024-04-29,1.0107406621804806,1.0107406621804806
2024-04-30,1.0099877498394316,1.0099877498394316
2024-05-06,1.0117786513727267,1.0117786513727267
2024-05-07,1.0132868401684116,1.0132868401684116
2024-05-08,1.0110518256998666,1.0110518256998666
2024-05-09,1.0141429123327963,1.0141429123327963
2024-05-10,1.0231791830448438,1.0231791830448438
2024-05-13,1.0252828859295888,1.0252828859295888
2024-05-14,1.0238777033486586,1.0238777033486586
2024-05-15,1.0247618686768623,1.0247618686768623
2024-05-16,1.0310684840037305,1.0310684840037305
2024-05-17,1.0349802810393838,1.0349802810393838
2024-05-20,1.0395237052552975,1.0395237052552975
2024-05-21,1.0369219063586985,1.0369219063586985
2024-05-22,1.0361612106268283,1.0361612106268283
2024-05-23,1.0296012211241419,1.0296012211241419
2024-05-24,1.0264687933242278,1.0264687933242278
2024-05-27,1.0301680216775193,1.0301680216775193
2024-05-28,1.030645960516454,1.030645960516454
2024-05-29,1.027374314271618,1.027374314271618
2024-05-30,1.023473870994781,1.023473870994781
2024-05-31,1.0211385394185934,1.0211385394185934
2024-06-03,1.0205845280253032,1.0205845280253032
2024-06-04,1.020934161596198,1.020934161596198
2024-06-05,1.0204008455708122,1.0204008455708122
2024-06-06,1.0228618332563173,1.0228618332563173
2024-06-07,1.0251773056127735,1.0251773056127735
2024-06-11,1.0194046264803627,1.0194046264803627
2024-06-12,1.0218460900140016,1.0218460900140016
2024-06-13,1.0213641585501896,1.0213641585501896
2024-06-14,1.0222022228100147,1.0222022228100147
2024-06-17,1.020308373512098,1.020308373512098
2024-06-18,1.020985647726448,1.020985647726448
2024-06-19,1.0232279740332404,1.0232279740332404
2024-06-20,1.0239740688945482,1.0239740688945482
2024-06-21,1.022718058603555,1.022718058603555
2024-06-24,1.0187312344934947,1.0187312344934947
2024-06-25,1.0203923164047772,1.0203923164047772
2024-06-26,1.0204400529666688,1.0204400529666688
2024-06-27,1.0207939620280346,1.0207939620280346
2024-06-28,1.0234897437625867,1.0234897437625867
2024-06-30,1.0234911816414374,1.0234911816414374
2024-07-01,1.021955560854661,1.021955560854661
2024-07-02,1.0226079461969397,1.0226079461969397
2024-07-03,1.025259553963329,1.025259553963329
2024-07-04,1.0257833679651147,1.0257833679651147
2024-07-05,1.0260182069629598,1.0260182069629598
2024-07-08,1.0267514150098689,1.0267514150098689
2024-07-09,1.0239046063854074,1.0239046063854074
2024-07-10,1.0245200437424036,1.0245200437424036
2024-07-11,1.0246185161531374,1.0246185161531374
2024-07-12,1.0240651400399863,1.0240651400399863
2024-07-15,1.0228224223727842,1.0228224223727842
2024-07-16,1.0246857174090296,1.0246857174090296
2024-07-17,1.0275547936457383,1.0275547936457383
2024-07-18,1.0265390919129298,1.0265390919129298
2024-07-19,1.020103641524599,1.020103641524599
2024-07-22,1.020717973338249,1.020717973338249
2024-07-23,1.018877416090912,1.018877416090912
2024-07-24,1.0208498701813857,1.0208498701813857
2024-07-25,1.0141548534926537,1.0141548534926537
2024-07-26,1.016132206358548,1.016132206358548
2024-07-29,1.016052893847445,1.016052893847445
2024-07-30,1.015003555668994,1.015003555668994
2024-07-31,1.0168564544003593,1.0168564544003593
2024-08-01,1.0191005896353882,1.0191005896353882
2024-08-02,1.014195068048175,1.014195068048175
2024-08-05,1.006651373499258,1.006651373499258
2024-08-06,1.0087020792757804,1.0087020792757804
2024-08-07,1.0087008082858089,1.0087008082858089
2024-08-08,1.0094156586419099,1.0094156586419099
2024-08-09,1.0092482010317516,1.0092482010317516
2024-08-12,1.009258645916084,1.009258645916084
2024-08-13,1.0121034442576502,1.0121034442576502
2024-08-14,1.0108307231284306,1.0108307231284306
2024-08-15,1.0133630800111626,1.0133630800111626
2024-08-16,1.0135469322050654,1.0135469322050654
2024-08-19,1.0148520929251104,1.0148520929251104
2024-08-20,1.0135323295108634,1.0135323295108634
2024-08-21,1.013504118410852,1.013504118410852
2024-08-22,1.0109450725656155,1.0109450725656155
2024-08-23,1.0120826582581852,1.0120826582581852
2024-08-26,1.0124551061041949,1.0124551061041949
2024-08-27,1.010931232395721,1.010931232395721
2024-08-28,1.011096247800196,1.011096247800196
2024-08-29,1.0121413935196075,1.0121413935196075
2024-08-30,1.0158925781356263,1.0158925781356263
2024-09-02,1.010407461167091,1.010407461167091
2024-09-03,1.0092631252317164,1.0092631252317164
2024-09-04,1.0069960567808915,1.0069960567808915
2024-09-05,1.0070092708068277,1.0070092708068277
2024-09-06,1.0064824291695778,1.0064824291695778
2024-09-09,1.0047215260394393,1.0047215260394393
2024-09-10,1.005533088266164,1.005533088266164
2024-09-11,1.005024806610724,1.005024806610724
2024-09-12,1.0067195535657048,1.0067195535657048
2024-09-13,1.0090796159954394,1.0090796159954394
2024-09-18,1.0115080899047149,1.0115080899047149
2024-09-19,1.0153374721543649,1.0153374721543649
2024-09-20,1.0168224686927234,1.0168224686927234
2024-09-23,1.0174873725557252,1.0174873725557252
2024-09-24,1.0246813632213332,1.0246813632213332
2024-09-25,1.026603457225773,1.026603457225773
2024-09-26,1.0350714571321358,1.0350714571321358
2024-09-27,1.039605096978581,1.039605096978581
2024-09-30,1.0439552226819349,1.0439552226819349
2024-10-08,1.0438468426410792,1.0438468426410792
2024-10-09,1.0193953582164006,1.0193953582164006
2024-10-10,1.0183691559920707,1.0183691559920707
2024-10-11,1.0131034999844384,1.0131034999844384
2024-10-14,1.0153956118717389,1.0153956118717389
2024-10-15,0.999964803913711,0.999964803913711
2024-10-16,1.0015123821387693,1.0015123821387693
2024-10-17,0.9990424868957186,0.9990424868957186
2024-10-18,1.025478861232809,1.025478861232809
2024-10-21,1.0239232706431123,1.0239232706431123
2024-10-22,1.0279412875610783,1.0279412875610783
2024-10-23,1.0295479237352319,1.0295479237352319
2024-10-24,1.0239162661722538,1.0239162661722538
2024-10-25,1.0269183837271814,1.0269183837271814
2024-10-28,1.0310931395570013,1.0310931395570013
2024-10-29,1.0314744662986086,1.0314744662986086
2024-10-30,1.0298812973683562,1.0298812973683562
2024-10-31,1.031609386306811,1.031609386306811
2024-11-01,1.024283385420767,1.024283385420767
2024-11-04,1.0267438693928042,1.0267438693928042
2024-11-05,1.038850316070672,1.038850316070672
2024-11-06,1.0439750715620075,1.0439750715620075
2024-11-07,1.0472142440541443,1.0472142440541443
2024-11-08,1.0475688931766822,1.0475688931766822
2024-11-11,1.056833490252938,1.056833490252938
2024-11-12,1.048667243939972,1.048667243939972
2024-11-13,1.0493954110213184,1.0493954110213184
2024-11-14,1.035770151077544,1.035770151077544
2024-11-15,1.0265228667834845,1.0265228667834845
2024-11-18,1.024519656279888,1.024519656279888
2024-11-19,1.035260197012082,1.035260197012082
2024-11-20,1.0363259710387547,1.0363259710387547
2024-11-21,1.0424557468821831,1.0424557468821831
2024-11-22,1.0382805419770662,1.0382805419770662
2024-11-25,1.0324570074180512,1.0324570074180512
2024-11-26,1.0271989092103095,1.0271989092103095
2024-11-27,1.0367641673305292,1.0367641673305292
2024-11-28,1.0344049635998338,1.0344049635998338
2024-11-29,1.042835319076636,1.042835319076636
2024-12-02,1.0433107952660607,1.0433107952660607
2024-12-03,1.0458320945084063,1.0458320945084063
2024-12-04,1.0466340033422408,1.0466340033422408
2024-12-05,1.0470230930218207,1.0470230930218207
2024-12-06,1.048470702404506,1.048470702404506
2024-12-09,1.048027101605368,1.048027101605368
2024-12-10,1.0501483772578648,1.0501483772578648
2024-12-11,1.0523977136439717,1.0523977136439717
2024-12-12,1.0550025229515447,1.0550025229515447
2024-12-13,1.0506821094594736,1.0506821094594736
2024-12-16,1.0512344440359445,1.0512344440359445
2024-12-17,1.050075004093777,1.050075004093777
2024-12-18,1.04652174165291,1.04652174165291
2024-12-19,1.0456188460742404,1.0456188460742404
2024-12-20,1.0463835077680335,1.0463835077680335
2024-12-23,1.0499907778955921,1.0499907778955921
2024-12-24,1.0526845417663084,1.0526845417663084
2024-12-25,1.0539136542457863,1.0539136542457863
2024-12-26,1.054983715363659,1.054983715363659
2024-12-27,1.0530140495505893,1.0530140495505893
2024-12-30,1.0513663500321684,1.0513663500321684
2024-12-31,1.0475444388716062,1.0475444388716062
2025-01-02,1.0475444388716062,1.0475444388716062
2025-01-03,1.0462387695110527,1.0462387695110527
2025-01-06,1.0457466627468843,1.0457466627468843
2025-01-07,1.047994468783773,1.047994468783773
2025-01-08,1.0473678138476161,1.0473678138476161
2025-01-09,1.047066875279045,1.047066875279045
2025-01-10,1.0437804953998668,1.0437804953998668
2025-01-13,1.0422528507440516,1.0422528507440516
2025-01-14,1.0485423743292128,1.0485423743292128
2025-01-15,1.0487036092350588,1.0487036092350588
2025-01-16,1.0510497220364066,1.0510497220364066
2025-01-17,1.0518576969219247,1.0518576969219247
2025-01-20,1.0537938589478726,1.0537938589478726
2025-01-21,1.0561808772108592,1.0561808772108592
2025-01-22,1.0545254250498688,1.0545254250498688
2025-01-23,1.0551118073035577,1.0551118073035577
2025-01-24,1.0590279342555045,1.0590279342555045
2025-01-27,1.0584748955862553,1.0584748955862553
2025-02-05,1.0583071328335287,1.0583071328335287
2025-02-06,1.0618990703884859,1.0618990703884859
2025-02-07,1.0628659029336738,1.0628659029336738
2025-02-10,1.0659899859169621,1.0659899859169621
2025-02-11,1.0661931928711403,1.0661931928711403
2025-02-12,1.068456270272679,1.068456270272679
2025-02-13,1.0689453475755042,1.0689453475755042
2025-02-14,1.0732175506286803,1.0732175506286803
2025-02-17,1.0711535203586442,1.0711535203586442
2025-02-18,1.0731437721868344,1.0731437721868344
2025-02-19,1.0741003530634428,1.0741003530634428
2025-02-20,1.0726255310599644,1.0726255310599644
2025-02-21,1.0752587610637423,1.0752587610637423
2025-02-24,1.0736427738328171,1.0736427738328171
2025-02-25,1.0712702011296578,1.0712702011296578
2025-02-26,1.074787990199612,1.074787990199612
2025-02-27,1.0732098613042138,1.0732098613042138
2025-02-28,1.067968227667539,1.067968227667539
2025-03-03,1.0695547957331286,1.0695547957331286
2025-03-04,1.0676723013243334,1.0676723013243334
2025-03-05,1.0804027198330564,1.0804027198330564
2025-03-06,1.1001509042712243,1.1001509042712243
2025-03-07,1.095041475368014,1.095041475368014
2025-03-10,1.0856146193537757,1.0856146193537757
2025-03-11,1.088566095391205,1.088566095391205
2025-03-12,1.0841923913146432,1.0841923913146432
2025-03-13,1.0780384501721167,1.0780384501721167
2025-03-14,1.0939550318751692,1.0939550318751692
2025-03-17,1.0945637189885054,1.0945637189885054
2025-03-18,1.1071393692737306,1.1071393692737306
2025-03-19,1.105782943445354,1.105782943445354
2025-03-20,1.0967281927838763,1.0967281927838763
2025-03-21,1.0792574122177179,1.0792574122177179
2025-03-24,1.0828960980259241,1.0828960980259241
2025-03-25,1.068958584587382,1.068958584587382
2025-03-26,1.0721434323054635,1.0721434323054635
2025-03-27,1.0788379728269266,1.0788379728269266
2025-03-28,1.0745698050709394,1.0745698050709394
2025-03-31,1.0675224804198926,1.0675224804198926
2025-04-01,1.068279753148932,1.068279753148932
2025-04-02,1.0686395870867622,1.0686395870867622
2025-04-03,1.067463617781917,1.067463617781917
2025-04-07,1.0444080765255659,1.0444080765255659
2025-04-08,1.0477845994499293,1.0477845994499293
2025-04-09,1.0487561991795087,1.0487561991795087
2025-04-10,1.0543568240445744,1.0543568240445744
2025-04-11,1.0585672365591157,1.0585672365591157
2025-04-14,1.0631655503606336,1.0631655503606336
2025-04-15,1.0640743210675911,1.0640743210675911
2025-04-16,1.0648978549263057,1.0648978549263057
2025-04-17,1.0661660724652335,1.0661660724652335
2025-04-18,1.0668439712595066,1.0668439712595066
2025-04-21,1.0685538101381675,1.0685538101381675
2025-04-22,1.0737950522150763,1.0737950522150763
2025-04-23,1.0703594431839112,1.0703594431839112
2025-04-24,1.0722280001585909,1.0722280001585909
2025-04-25,1.0712291950918749,1.0712291950918749
2025-04-28,1.0704291367986283,1.0704291367986283
2025-04-29,1.0708743447628557,1.0708743447628557
2025-04-30,1.0693833116731037,1.0693833116731037
2025-05-06,1.0712295016369504,1.0712295016369504
2025-05-07,1.0735968226425519,1.0735968226425519
2025-05-08,1.0733030385073006,1.0733030385073006
