date,NAV,HFQ,HFQ_filtered,HS300
2020-03-11,1.0398393090181304,1.031194930623266,1.043770152552874,1.0641347640741134
2020-03-12,1.026810515721437,1.0259473662210081,1.0323415670028118,1.043657898615768
2020-03-13,1.0221192453686558,1.0185320947049923,1.022252024275165,1.0289713385167834
2020-03-16,0.9984474429867077,1.0081122463034233,1.0030410851298575,0.9847322961149478
2020-03-17,0.9944293563119806,1.0018982946249144,0.9949136896673754,0.9799357466297619
2020-03-18,0.9912809964404795,1.002412483287583,0.9914020002937166,0.9605400727697679
2020-03-19,0.9877362348304692,1.0006103615305666,0.9892496819957725,0.9480814066215519
2020-03-20,0.9949821544742503,1.0070729641663216,1.0006736904748423,0.9650220121416784
2020-03-23,0.9859494485933965,1.002673730732529,0.988630752223078,0.9325524521890363
2020-03-24,1.0053584030722482,1.0126292882625934,1.0072169098703994,0.9575968436496037
2020-03-25,1.0165125514069846,1.020136913376362,1.0204220164281006,0.983326456465198
2020-03-26,1.0203014448643613,1.020510768402905,1.020158365586906,0.9768622884702656
2020-03-27,1.0196618596574512,1.0217853638305356,1.0218387934475661,0.9800358618547256
2020-03-30,1.0173141575468634,1.0181094378366153,1.0159386025777666,0.9705394440778541
2020-03-31,1.0216368093124475,1.0215477441669116,1.0191846121280788,0.9737209421503059
2020-04-01,1.0151018969698005,1.0175090595768672,1.0118844602753339,0.9707943548749245
2020-04-02,1.0180277593123455,1.018673968680093,1.0146096513526974,0.9864997656933916
2020-04-03,1.0190359370836233,1.0197954025563305,1.014094190465368,0.9808698031877321
2020-04-07,1.0291725750282292,1.0252342671377326,1.0216959895963675,1.0032710470467594
2020-04-08,1.0287222512912737,1.0246846785359134,1.02061316359431,0.9986018208819755
2020-04-09,1.030777951884692,1.0261789686162277,1.022434184204718,1.0018947928988455
2020-04-10,1.0298585618959288,1.0252542746876683,1.0215193989827793,0.9956519878551514
2020-04-13,1.0297919213435218,1.0253325232976362,1.020347389183602,0.9914463559378894
2020-04-14,1.03575958936085,1.0278610383364795,1.0249670288871762,1.010582364188018
2020-04-15,1.0338749866250134,1.0280889935626605,1.024695019149928,1.0030969680672057
2020-04-16,1.0361038402396214,1.028903341494758,1.0256831287419064,1.0044227683682383
2020-04-17,1.0350262203625553,1.028667912069519,1.026240467115359,1.0142245507890615
2020-04-20,1.0361353235326483,1.0289918769315618,1.026286943348601,1.0179142855180556
2020-04-21,1.0341676763658814,1.0285665644645254,1.024864768417899,1.0059194777736278
2020-04-22,1.0386824864546915,1.0308902378140195,1.0263727031427134,1.0141970785373562
2020-04-23,1.0401827620157833,1.0327850753136245,1.0278662778910634,1.0116532536919802
2020-04-24,1.0396798139183714,1.0327561404597194,1.0269814963304065,1.002993947123312
2020-04-27,1.0421485671940547,1.0338302000650301,1.0284993112396947,1.0098083863274832
2020-04-28,1.0429035606067312,1.0351020051976194,1.0294152978856776,1.0167763003224293
2020-04-29,1.043588975480698,1.0345490650736773,1.0305278720766509,1.0215007351468894
2020-04-30,1.0437837069185072,1.0350698348670546,1.0335395003294723,1.0335317322998132
2020-05-06,1.0440795571774444,1.0347393940586442,1.0330248648756646,1.0397861602192287
2020-05-07,1.0450921351138396,1.0336635672419672,1.0302063173553253,1.0367856091892569
2020-05-08,1.0500313182075705,1.0367548270530982,1.0324688038840977,1.0470155889179051
2020-05-11,1.046563812190966,1.032985333609659,1.0305153349140275,1.0461063630489762
2020-05-12,1.048876092840157,1.0351474910877274,1.0309199348064502,1.046121684112427
2020-05-13,1.0516917409275435,1.0374786312718796,1.0314729776936793,1.0482388965875766
2020-05-14,1.0494029157620783,1.035149535425762,1.0299568827455785,1.0368709316633022
2020-05-15,1.050540726413561,1.0366237726030079,1.0315890452278063,1.0335948656474814
2020-05-18,1.0589349401368486,1.0411646720490644,1.0331360860572112,1.0362617873129971
2020-05-19,1.0606564441509465,1.0430567145890541,1.0349738960611559,1.045068228922047
2020-05-20,1.0598614178817332,1.0406442706487078,1.0347212074271401,1.03951355095231
2020-05-21,1.0582077242280346,1.0401909622754066,1.0332884976957855,1.0338534746322814
2020-05-22,1.0494881423144118,1.0339105235887092,1.0297955418438984,1.0101504686924636
2020-05-25,1.0537773743462673,1.036416276902579,1.028932708854131,1.0115401948099634
2020-05-26,1.060657641449538,1.041548082140158,1.0316822670150063,1.0230164638034593
2020-05-27,1.0553369903895173,1.0361223913424098,1.0284705952219848,1.0158430362332584
2020-05-28,1.0551125122649194,1.0358261832622477,1.0298720281170968,1.0187535099763898
2020-05-29,1.0600004998897952,1.0382547679762524,1.0294868974407383,1.021498357740492
2020-06-01,1.0687546278012228,1.0441525217432326,1.0346339809627434,1.0490543469819356
2020-06-02,1.067405136988636,1.0428624410645075,1.0333510797454037,1.052284449807404
2020-06-03,1.0677596399717701,1.0440450984173337,1.0331978005479479,1.0523055823087155
2020-06-04,1.0685392627017904,1.0458165772641372,1.0343000402662272,1.0519191216909807
2020-06-05,1.0712183894088594,1.047916078825584,1.0361006833392863,1.0569555250660525
2020-06-08,1.0697787604005062,1.0468541949416752,1.0351635021093952,1.062424616405478
2020-06-09,1.0738395415377562,1.0508180537431822,1.0374985453998455,1.0690480706290462
2020-06-10,1.0774216169625028,1.05361624200591,1.039370121649363,1.067113390133975
2020-06-11,1.0736883513711177,1.0521404092757247,1.038335852819684,1.0555380625405815
2020-06-12,1.0761985160856855,1.0529153733703065,1.038388313739013,1.057439459346087
2020-06-15,1.074378559490914,1.0505805014193146,1.0363527908916133,1.0447348637138578
2020-06-16,1.082807221241113,1.057933232828868,1.0418627974696024,1.060473822378157
2020-06-17,1.0857869251041916,1.0608089063608706,1.043159542353352,1.061272630927733
2020-06-18,1.084032931587327,1.0602753528147437,1.0431621278783718,1.0683493773044335
2020-06-19,1.0907992320757687,1.0645487412478052,1.0472374482691928,1.0826999306325646
2020-06-22,1.0927599645705515,1.066863411595182,1.0493321879547495,1.0835811559372557
2020-06-23,1.0976541732727152,1.0716871274831887,1.0527482269282213,1.0887977138860083
2020-06-24,1.0981731090138223,1.07373605053918,1.0546337658008147,1.0933401450429228
2020-06-29,1.0981233142380713,1.0712038959497845,1.0518857437055225,1.085607234500499
2020-06-30,1.1048905134170692,1.076950839487865,1.0564330639895279,1.0999371836398515
2020-07-01,1.108913106191835,1.0782286159520513,1.05833382970012,1.1220787618890131
2020-07-02,1.1196036649404557,1.089139186025468,1.0684349182151993,1.1453406268639528
2020-07-03,1.1371390197494846,1.1048883151596407,1.086244925916205,1.167463978330733
2020-07-06,1.168033481390951,1.132341011859622,1.1175601449065267,1.2336348589062136
2020-07-07,1.177363943432063,1.1341696174081872,1.1195748755309882,1.2410394232095094
2020-07-08,1.2001541570610161,1.150017224100766,1.1377939295541182,1.2610830723909683
2020-07-09,1.2218841859119385,1.164509104006051,1.1541026926485307,1.2787199938293097
2020-07-10,1.2183534113180436,1.1634080768774504,1.150489338415569,1.255569866955055
2020-07-13,1.2434760036498427,1.1833614563239465,1.1748194460560548,1.2819400587166552
2020-07-14,1.2372809727792844,1.176288133824523,1.1666041970837653,1.2697172841143292
2020-07-15,1.2307405121241541,1.1733507829920116,1.158033030051577,1.2532812170630159
2020-07-16,1.1818477628192352,1.134960419394836,1.1195501030044568,1.1929965305715973
2020-07-17,1.1829099994382353,1.1369154060031,1.117889788815081,1.2005112480379796
2020-07-20,1.1995744460186422,1.1476039701506962,1.133467225602173,1.2363318943860986
2020-07-21,1.2126072156070293,1.1578091313982353,1.1417449695208528,1.2391684043746392
2020-07-22,1.227567407786167,1.1684480254659477,1.15348882791864,1.245350189320796
2020-07-23,1.237866109926428,1.1749937963248764,1.159242018635317,1.2448194993816102
2020-07-24,1.1969006474973207,1.1435550760934372,1.126355451071189,1.1901800964593023
2020-07-27,1.211180806133504,1.1498595315653615,1.13647936547083,1.1962184445528072
2020-07-28,1.2172919077371422,1.1556319721963475,1.1419495949905987,1.2067339772054275
2020-07-29,1.2430528142419655,1.1751902291216412,1.1624677298591155,1.235989283708585
2020-07-30,1.2381369049734159,1.1738653841006117,1.1576969327606892,1.2299514639276128
2020-07-31,1.2546932395752333,1.1848010794857697,1.1692846123021516,1.2402258219090152
2020-08-03,1.270462662428473,1.1955710785907776,1.1816289020988657,1.2603716995655685
2020-08-04,1.2660281237113045,1.1920630823167022,1.1785772227536067,1.2615580253579448
2020-08-05,1.279739733364381,1.2051489678483345,1.190795251820016,1.2619032775981223
2020-08-06,1.2768654113957978,1.201793441698621,1.1869812859887876,1.2581139559566974
2020-08-07,1.271090989387739,1.1972131222250635,1.1820157653609011,1.2436281546201724
2020-08-10,1.2664367695018557,1.1942712529599069,1.1785598626853198,1.2481040183979555
2020-08-11,1.253637584940283,1.1831070478491061,1.1682107305669776,1.236722581504095
2020-08-12,1.231173051990796,1.1574532990193835,1.1424915594397165,1.2277045507256636
2020-08-13,1.2315206859980523,1.1602081123529662,1.1452379933784829,1.224552638155048
2020-08-14,1.2391962260960256,1.1677447515450705,1.1532202926923545,1.2427572314098705
2020-08-17,1.2489599301519598,1.1758771282460916,1.1622574027324133,1.2719721220042697
2020-08-18,1.2598387207848043,1.1861078673283778,1.1714611346859003,1.271319656026276
2020-08-19,1.2448829646813668,1.1745045919802584,1.1598526485635363,1.252279800657115
2020-08-20,1.2362920516341078,1.1637658559373,1.1485597292355403,1.2360278505234785
2020-08-21,1.2408805430195227,1.1705193646640673,1.1550991815820384,1.2465119485803977
2020-08-24,1.2458952129837015,1.175258826601445,1.1601520972161667,1.2562873153745815
2020-08-25,1.2451789204842305,1.1795585209923352,1.1657589511477207,1.2578991969121187
2020-08-26,1.2417962112357215,1.172719376500455,1.1586883469475604,1.2431537299657283
2020-08-27,1.2505865662626516,1.1859083011637568,1.1713988852542963,1.2498144302228582
2020-08-28,1.262429587258538,1.1981090717853764,1.1839905141329239,1.2796429558240912
2020-08-31,1.2624667189320815,1.201515669634708,1.187086840754835,1.2722333725517339
2020-09-01,1.2677833591784529,1.2043809753435841,1.1894525175725876,1.2790768689452083
2020-09-02,1.2675868722661006,1.2067618966176374,1.1894059381061781,1.2795431047553938
2020-09-03,1.2574699457656149,1.2089727084876138,1.1875501812362197,1.2724658300661607
2020-09-04,1.2499404579482964,1.199030463347046,1.1778126675842182,1.260083240922666
2020-09-07,1.2410030739735485,1.18944500647774,1.1652576130465904,1.233442817300545
2020-09-08,1.237714800681732,1.192311584058276,1.1666493776691542,1.2400522712419941
2020-09-09,1.233791347727085,1.1840104173870047,1.154469959332409,1.2110479131919112
2020-09-10,1.2312241171523906,1.185923600046335,1.157014797320275,1.210358201180356
2020-09-11,1.2341386716074916,1.1871764090149113,1.159974474837474,1.2223258008293452
2020-09-14,1.23774439250498,1.1894146313117646,1.1613428518923457,1.2286042669690025
2020-09-15,1.2422429608362253,1.1915484815635091,1.1650066434269253,1.23849216433267
2020-09-16,1.2370673941801344,1.189398898987591,1.161095476724199,1.2302703005411506
2020-09-17,1.2298381702018506,1.185257803597372,1.153806097389802,1.223760433512132
2020-09-18,1.2346836827634404,1.1908027168945503,1.1606143941016858,1.2513317438170264
2020-09-21,1.2308673721505725,1.1874340998687025,1.1564251747416043,1.239270104537201
2020-09-22,1.2287840087172506,1.1841086601214537,1.1504863566726091,1.2245653176558353
2020-09-23,1.2257356190786894,1.1866597385539832,1.1513933260939995,1.2289413303649217
2020-09-24,1.2185990857847213,1.1814622568570703,1.141850969662606,1.2053624778703091
2020-09-25,1.2228629012872825,1.1809939163379395,1.1442603984760804,1.2071999488593472
2020-09-28,1.2263445862567215,1.1825769427269262,1.144863205444734,1.2103399743979748
2020-09-29,1.2265289035310551,1.1838752929172416,1.1493513393490224,1.2129524798726135
2020-09-30,1.2286002220110526,1.1846428283837476,1.1505664054438698,1.2117891356754136
2020-10-09,1.2380067117318487,1.1895962973188963,1.1589109830391793,1.236552729024804
2020-10-12,1.2462682038338553,1.1927451669212012,1.1671419730148094,1.274067409509309
2020-10-13,1.2479855166710907,1.1929610678789009,1.1670027013445452,1.278305268491071
2020-10-14,1.2466713084951264,1.192186554736963,1.1648489522101348,1.2698261164960836
2020-10-15,1.2455905775743208,1.1913199878428935,1.163429400853603,1.2676161851714296
2020-10-16,1.2451538010484622,1.1913893332981236,1.1641264902283595,1.2657512419306867
2020-10-19,1.243547770322238,1.190882192456433,1.1625787192730423,1.2561919549624134
2020-10-20,1.2451962747866359,1.191451661567948,1.1641008501611687,1.2662243458037985
2020-10-21,1.2446733093310813,1.1912361724715343,1.1633788161986742,1.2660555499495727
2020-10-22,1.244132871751981,1.1911044097188763,1.1627726540786336,1.2621346784874834
2020-10-23,1.2405864860620244,1.1893133173778314,1.1585846710430008,1.246418173105828
2020-10-26,1.2392553012935625,1.1884467407140882,1.1569161754553874,1.239219386534053
2020-10-27,1.2408734349635235,1.190386014111193,1.1601275402455755,1.241343995384662
2020-10-28,1.2431996535175565,1.1912926368902204,1.1618579573791294,1.2513800844137766
2020-10-29,1.245319795473213,1.1924619877451383,1.1630447302687674,1.260796726998197
2020-10-30,1.2400436045304788,1.190244625701456,1.1594808673876829,1.2403018989137367
2020-11-02,1.2420921924514228,1.1910267482855554,1.1614051018841764,1.2470370912379896
2020-11-03,1.2503225525135273,1.1942579253296859,1.1724430027132704,1.2620226762305324
2020-11-04,1.2528548236978694,1.1948572389009287,1.1739042572665437,1.2715573966660312
2020-11-05,1.2626732754209544,1.196808529827906,1.1810355341518468,1.290432946837495
2020-11-06,1.2576928145914315,1.1957518739997544,1.1780767051052128,1.29059302553493
2020-11-09,1.272376033693036,1.2020182867117064,1.19540207607401,1.31585481760274
2020-11-10,1.2662222542553858,1.1990651253602216,1.184588523304871,1.3085973883398259
2020-11-11,1.255961908456678,1.1939792362688142,1.1717830207607822,1.295659542724371
2020-11-12,1.2596378017277394,1.195628172701403,1.1745327017676843,1.2966012598140662
2020-11-13,1.256948060322704,1.194380519399168,1.1737326828759451,1.2829676265929286
2020-11-16,1.2625176361062693,1.195216823685729,1.1780834178504163,1.2954677652749684
2020-11-17,1.2548270592409794,1.1915983890642976,1.1712266672887937,1.2929883945585925
2020-11-18,1.2511598712190497,1.1890071288264816,1.1646858946215768,1.2921658119450408
2020-11-19,1.2532040324325202,1.1902510657452567,1.1669304365404976,1.3017591750716788
2020-11-20,1.2589109399971128,1.189803512935803,1.1712486744616184,1.3058005017912435
2020-11-23,1.2638055362907177,1.192958463024801,1.1758552221875482,1.322109245522155
2020-11-24,1.2636489553196772,1.1934021055087511,1.1715575567385081,1.313988817736931
2020-11-25,1.2525056519383209,1.1890008912562604,1.1608575700794541,1.2971921773819894
2020-11-26,1.2548920473912977,1.1887253300538643,1.1610083190804608,1.2995407907465004
2020-11-27,1.2589459641083054,1.189855532384881,1.164940841652144,1.3157002861868992
2020-11-30,1.2540720832048333,1.1892780042784217,1.158536156569743,1.310281648694355
2020-12-01,1.264852491117415,1.1918552746145052,1.1662257797409668,1.3385056891335092
2020-12-02,1.2642879456807932,1.1916884746087044,1.1672125443906183,1.3385181044780299
2020-12-03,1.2585737765856153,1.1895340217626917,1.1648295925251482,1.3358540885314443
2020-12-04,1.2628756311110572,1.1913762728303412,1.1686590477015162,1.3381934564266313
2020-12-07,1.258792684625977,1.1900513013299487,1.1651697193134316,1.3266548465542662
2020-12-08,1.2593751191036826,1.1892675773270949,1.1648038110639698,1.3233909317266996
2020-12-09,1.2526627322425405,1.1865945638162272,1.1541771325316452,1.3056449137503372
2020-12-10,1.2536752259494717,1.1859062928848936,1.1527057214056011,1.3050706380271961
2020-12-11,1.2489016195052958,1.1827022508259568,1.145499687158789,1.2916261406927971
2020-12-14,1.2537034526539688,1.1867081399624726,1.1515634139090847,1.3035675888714133
2020-12-15,1.2531105548820096,1.185094028072446,1.1509277960526147,1.3062791529459499
2020-12-16,1.255950404686126,1.1857355486149552,1.1497515373925145,1.308595010933428
2020-12-17,1.2662141868687884,1.1908930110658522,1.1569518249455404,1.325398255195029
2020-12-18,1.2672567694555155,1.1897142511299879,1.1528198171907824,1.3207728789704665
2020-12-21,1.2752410423932372,1.1946243967490862,1.1646169657073173,1.3331544114888954
2020-12-22,1.2622594390976754,1.1873392553093383,1.1503768772636802,1.3114758991747228
2020-12-23,1.2687768538631097,1.1922765164916613,1.1621611165661538,1.3226631812127836
2020-12-24,1.2667487978043726,1.191324676565856,1.1581436168819985,1.3207852943149874
2020-12-25,1.2728671364856587,1.193459675184318,1.162449089010865,1.3318795933472773
2020-12-28,1.2788426535380175,1.1964787111576713,1.1628895924911276,1.3377969578707738
2020-12-29,1.2765844617766287,1.1990019256912305,1.1648395142180896,1.3321231454248927
2020-12-30,1.2855406073689828,1.20326676326129,1.1764845031498272,1.3508188051789423
2020-12-31,1.2984879484523657,1.2125489558892881,1.194750396672844,1.3765946453411553
2021-01-04,1.309709677795989,1.2187896570640797,1.2118227400994253,1.3915007192975135
2021-01-05,1.3195058718488502,1.2249033413116672,1.2171917880863625,1.4181242369185856
2021-01-06,1.3224522489766426,1.2287011562593824,1.2210131206340387,1.4311109514433236
2021-01-07,1.3304993442931108,1.232887722688845,1.224889156835251,1.4564670472982364
2021-01-08,1.3262222786380617,1.2287295584927058,1.2215700264974119,1.4516525351869356
2021-01-11,1.31400267889451,1.2198818148126283,1.2115709389774463,1.4373159821409236
2021-01-12,1.3251575828515287,1.2275541149890825,1.21944117505283,1.478311713903971
2021-01-13,1.3211075836843997,1.225760678400608,1.2154180897320443,1.4734559934151128
2021-01-14,1.311947653671376,1.2186013862734828,1.209235020039302,1.4450552324337407
2021-01-15,1.3092662236266848,1.2168579237443455,1.2071751393804389,1.4417862986371124
2021-01-18,1.3110392423312403,1.2181284916630637,1.2083110035525846,1.4577519033779776
2021-01-19,1.3052063339004853,1.212334827670489,1.2028077425616848,1.4363557741125805
2021-01-20,1.3159811024118386,1.219966750022173,1.211287746550308,1.4466343585942452
2021-01-21,1.3266677654284817,1.2298719830320197,1.2214713663790537,1.4700214336394555
2021-01-22,1.3336284870705273,1.2358222470237987,1.2269769706550286,1.4712912328120125
2021-01-25,1.3381513060910923,1.2384533447999946,1.2313983887314408,1.4861228147012475
2021-01-26,1.32703189847465,1.2284387058552078,1.2215520534668016,1.456285043630691
2021-01-27,1.3232335326089457,1.2279212761025768,1.2205084910962714,1.4602566330959277
2021-01-28,1.312169362621443,1.2181512139470898,1.209757461254517,1.420406018747699
2021-01-29,1.3092209817465363,1.217418270242662,1.2091265893073875,1.413755092272426
2021-02-01,1.3158808436075835,1.219922802897914,1.2132028452111447,1.4311056683179961
2021-02-02,1.3234516926710016,1.2262914319753893,1.220635208288294,1.4531479238109934
2021-02-03,1.3250106440232399,1.2281565041370914,1.2217348553418146,1.4489502165817234
2021-02-04,1.3243141915428474,1.2265501893531274,1.2203134349420177,1.4459776661159895
2021-02-05,1.3324591476028618,1.2333088250024469,1.2256581346400044,1.448478169333677
2021-02-08,1.340707102225751,1.2377329684840779,1.2308048235965798,1.4699139220390334
2021-02-09,1.3490278657554269,1.2436026438543446,1.2379711410510783,1.5020585697840105
2021-02-10,1.3575678462117606,1.2529964730287422,1.2479379304743943,1.5341453673066476
2021-02-18,1.3528206078131886,1.2478281413975274,1.2410760273534285,1.5237539880992328
2021-02-19,1.3520966021738479,1.2471828064073185,1.239621096013803,1.5265173268019823
2021-02-22,1.3321234185714377,1.232151270087736,1.2235284543356877,1.4785705870450379
2021-02-23,1.33136580291451,1.2302549242467782,1.2209193915785257,1.4739042665991844
2021-02-24,1.3180151172408507,1.2189929714976997,1.2076494639594535,1.436367661144569
2021-02-25,1.3164824023162245,1.2211246221581868,1.208950507610152,1.4448180201065195
2021-02-26,1.3041321134276926,1.2075226722831913,1.1949421316967304,1.4097388603981693
2021-03-01,1.3119347233998682,1.2115268610352177,1.2014264382115671,1.4314057498366206
2021-03-02,1.304224112150593,1.2077772791826649,1.1981101661537503,1.4131382873903964
2021-03-03,1.317257542013913,1.2164687263978187,1.2088468411194204,1.4402362296659124
2021-03-04,1.3070037899155877,1.2095940026006442,1.1971810868457726,1.3949315808854428
2021-03-05,1.3014290145221976,1.2069752409293832,1.1946088678580833,1.3902005421543226
2021-03-08,1.2948220279757283,1.2004182967780628,1.1847739076011712,1.3419204371891884
2021-03-09,1.2887012987760342,1.195768296154177,1.178685441515504,1.3131205360892946
2021-03-10,1.2864532096588546,1.195438002557984,1.1816791285033856,1.3217354644052086
2021-03-11,1.2964409971257473,1.2045864934727133,1.1936327884477,1.3546503918229915
2021-03-12,1.3030238710578115,1.2084511147809782,1.1952249177409602,1.3594482620895094
2021-03-15,1.3010163083635875,1.208002318197811,1.1904839917201755,1.3301705023037085
2021-03-16,1.30574993036386,1.2115711404384375,1.192995178045781,1.3417453015845695
2021-03-17,1.3051218082996188,1.211681258707713,1.1929860265243408,1.3474236046869792
2021-03-18,1.3100228174197555,1.2146005368220267,1.1969481310973786,1.3582302375451658
2021-03-19,1.2995378836144142,1.2063260311686823,1.187409551930159,1.3226544640559943
2021-03-22,1.3021920438705765,1.2083944014830599,1.1919317543724508,1.3358783909079541
2021-03-23,1.2981061163550325,1.2059122493402015,1.1886716385464235,1.3232237208100737
2021-03-24,1.2903936368574276,1.200175724861693,1.1827527572676626,1.3019430278330908
2021-03-25,1.291045991393527,1.200636861511285,1.181368233511828,1.301325430482261
2021-03-26,1.2985879501285127,1.2063215353339463,1.1890459834936609,1.3308166285313086
2021-03-29,1.3046047507343483,1.21006457025514,1.1909723117790247,1.3331641852707539
2021-03-30,1.3083278637119333,1.212265279525744,1.1943289386094793,1.345804590930249
2021-03-31,1.3048539511168402,1.2103769019102264,1.1923580242205167,1.3335561931700828
2021-04-01,1.3081359410124493,1.2111282897225695,1.1966815784234994,1.350043770693343
2021-04-02,1.313136176731722,1.215948998544341,1.2027174604614896,1.3634576259008404
2021-04-06,1.3128194084186984,1.214532980335023,1.2022994513209282,1.3578535507092875
2021-04-07,1.310512181568262,1.2123728309286557,1.201264159652448,1.3481856955155265
2021-04-08,1.3133261709650537,1.2139558062900575,1.2035589788071495,1.3504220424668196
2021-04-09,1.3100705585816859,1.2128504393436594,1.2025306598852734,1.330115821956565
2021-04-12,1.3038149703317041,1.2117934269481594,1.19975306775113,1.3069781104268308
2021-04-13,1.3046900855971872,1.211568666319757,1.1992197373082025,1.3048379163565051
2021-04-14,1.3096962428004069,1.2143579312171031,1.2047102566997279,1.3156640967784048
2021-04-15,1.3103682200761295,1.2137574282666512,1.203183793438546,1.3073024943219629
2021-04-16,1.3149386365285944,1.2157837653577155,1.2071672021794064,1.3118478311978077
2021-04-19,1.3220848413935453,1.2192337836713683,1.2131241292288233,1.3437674178038173
2021-04-20,1.320500508283179,1.2181709425514617,1.2106116190722553,1.3428027191189456
2021-04-21,1.3241049643373681,1.2185665316784031,1.2131884886571653,1.3468654424960884
2021-04-22,1.3245716279294122,1.219736113433819,1.2139804886210563,1.344355693809077
2021-04-23,1.329295564129054,1.2213651332606075,1.2158453728764858,1.3565620907228868
2021-04-26,1.3267843641635737,1.220103242912574,1.2137332962755578,1.341183969518482
2021-04-27,1.329122400389654,1.221660788203367,1.2160535720195764,1.344692757204996
2021-04-28,1.3340176634684784,1.222996914824975,1.2169700201860592,1.3522798534883702
2021-04-29,1.336936220929687,1.2253821037440518,1.219429867175512,1.3641476020686623
2021-04-30,1.336761621821607,1.2246273552890448,1.218521363735699,1.3534017251517463
2021-05-06,1.3345989499182649,1.2232032608328687,1.215294224532794,1.3369276195980722
2021-05-07,1.329131075816597,1.2170220416880184,1.202935599081723,1.3197387071875353
2021-05-10,1.3332334575742655,1.222512436786214,1.2042977949746891,1.3187795557842579
2021-05-11,1.3327794277621396,1.2185314205206244,1.2035764639451672,1.3268727754740435
2021-05-12,1.3378645608939885,1.2242195218690526,1.208917903177291,1.3325489653263218
2021-05-13,1.3360018372742613,1.2167145268192905,1.2036625547604756,1.3189253700433075
2021-05-14,1.340985248611235,1.223470069232326,1.2151637418217298,1.3499943734715274
2021-05-17,1.3491832873365097,1.2346104888906408,1.2264687813937403,1.3696462789099237
2021-05-18,1.3486178798878639,1.235635013048306,1.225467832885467,1.370337311702811
2021-05-19,1.3496672824249154,1.2335819666664245,1.2274232924779456,1.3662880602952545
2021-05-20,1.3491132675728197,1.2335060967340647,1.229385183726666,1.3700232299020687
2021-05-21,1.346615232178782,1.2316905819312924,1.227950749216686,1.3562173667952424
2021-05-24,1.3466365667254203,1.2327173656566908,1.230564385360375,1.3618808771467341
2021-05-25,1.3544476681042132,1.2428083773103358,1.2427781533806732,1.4049092913796852
2021-05-26,1.3532907248739423,1.2417813921374805,1.2403301041190231,1.4054679818831088
2021-05-27,1.3548206312490954,1.2428461965976316,1.2456262032480017,1.4101276984223026
2021-05-28,1.3575564151759527,1.246219477526827,1.2469822973641043,1.4055990033912404
2021-05-31,1.3644273052528328,1.2544119571620613,1.2563662940121092,1.408367625219318
2021-06-01,1.3659231186240288,1.255837353454997,1.2583654158743638,1.4110382450725636
2021-06-02,1.3613380773229213,1.2478486825289685,1.249438600632343,1.3973797811623851
2021-06-03,1.359768593388748,1.2462337579863911,1.2474432765096608,1.388216728593703
2021-06-04,1.361965176935879,1.2479913120604778,1.2486510306104925,1.3953465703799488
2021-06-07,1.361985161883625,1.2487321872998052,1.2502886632222112,1.3941182437412158
2021-06-08,1.3587300209203899,1.245198948445036,1.247494550839493,1.3820964920576158
2021-06-09,1.3586975798514107,1.2457800013779037,1.2473141987875163,1.3832408170036354
2021-06-10,1.364387617680028,1.2511637177027102,1.2514366202242617,1.3924907769839612
